106|MAP|4.8|1300459294| 39.246| 142.958|  40.3|NEAR THE EAST COAST OF HONSHU, JAPAN
107|MAP|4.7|1300458645| 38.822| 141.878|  25.6|NEAR THE EAST COAST OF HONSHU, JAPAN
108|MAP|4.8|1300450719| 34.952| 141.146|  30.4|OFF THE EAST COAST OF HONSHU, JAPAN
109|MAP|5.5|1300443836| 37.771| 143.502|  19.0|OFF THE EAST COAST OF HONSHU, JAPAN
110|MAP|5.2|1300441669| 37.270| 141.833|  45.2|NEAR THE EAST COAST OF HONSHU, JAPAN
111|MAP|4.8|1300434728| 35.642| 141.353|  31.3|NEAR THE EAST COAST OF HONSHU, JAPAN
112|MAP|5.4|1300434081| 35.863| 141.697|  45.8|NEAR THE EAST COAST OF HONSHU, JAPAN
113|MAP|4.9|1300432324| 35.502| 142.060|   8.8|OFF THE EAST COAST OF HONSHU, JAPAN
114|MAP|4.8|1300428700| 38.996| 142.602|  44.7|NEAR THE EAST COAST OF HONSHU, JAPAN
115|MAP|4.8|1300428086| 36.471| 143.957|  39.4|OFF THE EAST COAST OF HONSHU, JAPAN
116|MAP|4.8|1300422264| 39.094| 142.277|  59.4|NEAR THE EAST COAST OF HONSHU, JAPAN
117|MAP|4.7|1300421905| 37.849| 139.890|  56.5|EASTERN HONSHU, JAPAN
118|MAP|4.9|1300421191| 35.693| 141.280|  41.1|NEAR THE EAST COAST OF HONSHU, JAPAN
119|MAP|5.0|1300413944| 36.191| 141.750|  36.5|NEAR THE EAST COAST OF HONSHU, JAPAN
120|MAP|5.6|1300413337| 37.175| 142.291|  29.8|OFF THE EAST COAST OF HONSHU, JAPAN
121|MAP|5.0|1300410079| 37.701| 144.409|  23.2|OFF THE EAST COAST OF HONSHU, JAPAN
122|MAP|5.0|1300408315| 37.713| 143.434|  30.0|OFF THE EAST COAST OF HONSHU, JAPAN
123|MAP|4.6|1300406296| 40.488| 143.381|  28.5|OFF THE EAST COAST OF HONSHU, JAPAN
124|MAP|4.9|1300405474| 35.881| 141.386|  41.7|NEAR THE EAST COAST OF HONSHU, JAPAN
125|MAP|4.8|1300404444| 38.012| 144.451|  24.3|OFF THE EAST COAST OF HONSHU, JAPAN
126|MAP|4.9|1300402837| 36.635| 142.069|  34.4|OFF THE EAST COAST OF HONSHU, JAPAN
127|MAP|4.7|1300402315| 35.994| 140.748|  34.0|NEAR THE EAST COAST OF HONSHU, JAPAN
128|MAP|5.0|1300401273| 40.512|  79.057|  18.7|SOUTHERN XINJIANG, CHINA
129|MAP|4.8|1300399228| 40.175| 142.332|  37.6|NEAR THE EAST COAST OF HONSHU, JAPAN
130|MAP|4.8|1300395866| 37.601| 143.780|  25.0|OFF THE EAST COAST OF HONSHU, JAPAN
131|MAP|4.8|1300394254| 36.113| 141.929|  33.8|NEAR THE EAST COAST OF HONSHU, JAPAN
132|MAP|5.9|1300391692| 36.766| 141.307|  25.1|NEAR THE EAST COAST OF HONSHU, JAPAN
133|MAP|5.6|1300390322| 35.523| 140.744|  21.0|NEAR THE EAST COAST OF HONSHU, JAPAN
134|MAP|4.7|1300389364| 37.712| 144.215|  25.0|OFF THE EAST COAST OF HONSHU, JAPAN
135|MAP|4.6|1300385399| 38.884| 142.443|  24.9|NEAR THE EAST COAST OF HONSHU, JAPAN
136|MAP|4.8|1300383842| 37.472| 143.238|  31.5|OFF THE EAST COAST OF HONSHU, JAPAN
137|MAP|5.0|1300377958| 40.240| 142.333|  25.3|NEAR THE EAST COAST OF HONSHU, JAPAN
138|MAP|4.9|1300377582| 40.344| 142.371|  40.2|NEAR THE EAST COAST OF HONSHU, JAPAN
139|MAP|4.8|1300376694| 38.428| 142.038|  53.9|NEAR THE EAST COAST OF HONSHU, JAPAN
140|MAP|5.1|1300375708| 53.244| 159.364|  74.6|NEAR THE EAST COAST OF KAMCHATKA, RUSSIA
141|MAP|5.3|1300375526| 36.698| 141.762|  29.3|NEAR THE EAST COAST OF HONSHU, JAPAN
142|MAP|4.7|1300370624| 37.359| 142.727|  21.9|OFF THE EAST COAST OF HONSHU, JAPAN
143|MAP|4.9|1300370412| 38.726| 143.870|  46.0|OFF THE EAST COAST OF HONSHU, JAPAN
144|MAP|5.2|1300369366| 38.709| 143.911|  36.4|OFF THE EAST COAST OF HONSHU, JAPAN
145|MAP|5.3|1300368271| 37.249| 142.293|  24.9|OFF THE EAST COAST OF HONSHU, JAPAN
146|MAP|4.6|1300367982| 37.598| 143.462|  25.0|OFF THE EAST COAST OF HONSHU, JAPAN
147|MAP|5.7|1300367562| 37.755| 143.451|  25.0|OFF THE EAST COAST OF HONSHU, JAPAN
148|MAP|5.2|1300363620| 38.027| 143.543|  25.4|OFF THE EAST COAST OF HONSHU, JAPAN
149|MAP|6.1|1300360436| 40.198| 142.204|  25.3|NEAR THE EAST COAST OF HONSHU, JAPAN
150|MAP|5.2|1300359054| 36.312| 142.820|  20.6|OFF THE EAST COAST OF HONSHU, JAPAN
151|MAP|4.5|1300358638| 38.191| 142.706|  38.2|NEAR THE EAST COAST OF HONSHU, JAPAN
152|MAP|4.8|1300355312| 39.638| 142.835|  20.1|NEAR THE EAST COAST OF HONSHU, JAPAN
153|MAP|5.0|1300349281| 36.387| 142.891|  20.0|OFF THE EAST COAST OF HONSHU, JAPAN
154|MAP|5.0|1300347769| 37.379| 143.704|  25.0|OFF THE EAST COAST OF HONSHU, JAPAN
155|MAP|5.7|1300343899| 39.165| 142.661|  25.3|NEAR THE EAST COAST OF HONSHU, JAPAN
156|MAP|5.1|1300338892| 38.831| 144.205|  26.9|OFF THE EAST COAST OF HONSHU, JAPAN
157|MAP|5.0|1300338473| 38.797| 144.192|  25.7|OFF THE EAST COAST OF HONSHU, JAPAN
158|MAP|5.1|1300338201| 37.609| 143.482|  39.8|OFF THE EAST COAST OF HONSHU, JAPAN
159|MAP|5.3|1300333482| 37.358| 143.610|  20.2|OFF THE EAST COAST OF HONSHU, JAPAN
160|MAP|5.0|1300329302| 37.641| 141.987|  24.9|NEAR THE EAST COAST OF HONSHU, JAPAN
161|MAP|5.0|1300324988| 29.412| 141.806|  23.7|IZU ISLANDS, JAPAN REGION
162|MAP|5.0|1300324379| 37.161| 142.134|  35.0|OFF THE EAST COAST OF HONSHU, JAPAN
163|MAP|4.2|1300323301| 36.277| 143.154|  25.8|OFF THE EAST COAST OF HONSHU, JAPAN
164|MAP|4.8|1300321168| 35.542| 140.754|  24.8|NEAR THE EAST COAST OF HONSHU, JAPAN
165|MAP|4.9|1300320759| 56.631| 121.307|  12.0|AMURSKAYA OBLAST', RUSSIA
166|MAP|4.7|1300315374| 36.404| 143.070|  10.2|OFF THE EAST COAST OF HONSHU, JAPAN
167|MAP|4.8|1300314422| 36.323| 142.370|  35.0|OFF THE EAST COAST OF HONSHU, JAPAN
168|MAP|4.8|1300312856| 39.056| 144.499|  17.4|OFF THE EAST COAST OF HONSHU, JAPAN
169|MAP|5.2|1300311968| 38.529| 141.656|  39.9|NEAR THE EAST COAST OF HONSHU, JAPAN
170|MAP|4.7|1300311494| 39.220| 142.900|  38.0|NEAR THE EAST COAST OF HONSHU, JAPAN
171|MAP|4.7|1300310860| 38.836| 144.363|  22.7|OFF THE EAST COAST OF HONSHU, JAPAN
172|MAP|4.8|1300308846| 37.469| 141.178|  35.9|NEAR THE EAST COAST OF HONSHU, JAPAN
173|MAP|5.4|1300307945| 35.822| 140.285|  88.2|NEAR THE EAST COAST OF HONSHU, JAPAN
174|MAP|5.0|1300307932| 35.876| 141.226|  35.0|NEAR THE EAST COAST OF HONSHU, JAPAN
175|MAP|5.0|1300307920| 36.631| 140.699|  29.0|NEAR THE EAST COAST OF HONSHU, JAPAN
176|MAP|4.4|1300306336| 22.475| 120.733|  40.0|TAIWAN
177|MAP|4.9|1300304917| 37.341| 142.564|  26.4|OFF THE EAST COAST OF HONSHU, JAPAN
178|MAP|4.8|1300304722| 36.400| 142.887|  24.9|OFF THE EAST COAST OF HONSHU, JAPAN
179|MAP|5.0|1300302168| 35.723| 141.800|  24.6|NEAR THE EAST COAST OF HONSHU, JAPAN
180|MAP|4.6|1300301504| 37.764| 143.106|  25.0|OFF THE EAST COAST OF HONSHU, JAPAN
181|MAP|5.0|1300301095| 37.595| 141.383|  25.1|NEAR THE EAST COAST OF HONSHU, JAPAN
182|MAP|4.8|1300300154| 39.877| 143.601|  30.8|OFF THE EAST COAST OF HONSHU, JAPAN
183|MAP|5.0|1300299606| 36.278| 141.106|  24.7|NEAR THE EAST COAST OF HONSHU, JAPAN
184|MAP|4.4|1300299482| 37.272|  30.638|  10.0|WESTERN TURKEY
185|MAP|4.7|1300296247| 37.955| 144.194|  25.0|OFF THE EAST COAST OF HONSHU, JAPAN
186|MAP|5.1|1300295773| 39.764| 143.434|  29.9|OFF THE EAST COAST OF HONSHU, JAPAN
187|MAP|4.6|1300291108| 37.179| 142.434|  30.0|OFF THE EAST COAST OF HONSHU, JAPAN
188|MAP|5.0|1300288630| 37.310| 143.584|  29.3|OFF THE EAST COAST OF HONSHU, JAPAN
189|MAP|4.8|1300284371| 37.840| 144.053|  30.0|OFF THE EAST COAST OF HONSHU, JAPAN
190|MAP|4.8|1300283701| 36.667| 143.118|  27.0|OFF THE EAST COAST OF HONSHU, JAPAN
191|MAP|5.8|1300282143| 39.944| 142.076|  31.1|NEAR THE EAST COAST OF HONSHU, JAPAN
192|MAP|4.7|1300281323| 39.252| 144.517|  25.1|OFF THE EAST COAST OF HONSHU, JAPAN
193|MAP|4.8|1300278214| 37.232| 144.283|  35.9|OFF THE EAST COAST OF HONSHU, JAPAN
194|MAP|4.9|1300275899| 36.988| 143.219|  20.0|OFF THE EAST COAST OF HONSHU, JAPAN
195|MAP|5.3|1300274072| 37.561| 141.413|  24.7|NEAR THE EAST COAST OF HONSHU, JAPAN
196|MAP|6.0|1300272725| 35.795| 140.804|  25.0|NEAR THE EAST COAST OF HONSHU, JAPAN
197|MAP|4.6|1300271014| 37.128| 141.153|  25.0|NEAR THE EAST COAST OF HONSHU, JAPAN
198|MAP|4.9|1300265709| 37.520| 143.018|  29.1|OFF THE EAST COAST OF HONSHU, JAPAN
199|MAP|4.6|1300262599| 36.092| 143.372|  25.0|OFF THE EAST COAST OF HONSHU, JAPAN
200|MAP|4.8|1300258685| 35.844| 141.232|  25.0|NEAR THE EAST COAST OF HONSHU, JAPAN
201|MAP|5.4|1300253836| 37.456| 144.184|  25.0|OFF THE EAST COAST OF HONSHU, JAPAN
202|MAP|4.8|1300252574|  2.514| 126.952|  65.9|MOLUCCA SEA
203|MAP|4.8|1300250529| 39.670| 143.095|  17.4|OFF THE EAST COAST OF HONSHU, JAPAN
204|MAP|5.1|1300248290| 36.721| 140.389|  20.3|NEAR THE EAST COAST OF HONSHU, JAPAN
205|MAP|5.7|1300246200| 35.252| 141.193|  23.8|NEAR THE EAST COAST OF HONSHU, JAPAN
206|MAP|5.3|1300245271| 37.740| 143.412|  10.2|OFF THE EAST COAST OF HONSHU, JAPAN
207|MAP|4.6|1300244418| 37.955| 143.925|  33.0|OFF THE EAST COAST OF HONSHU, JAPAN
208|MAP|4.9|1300243998| 37.783| 142.174|  18.8|OFF THE EAST COAST OF HONSHU, JAPAN
209|MAP|4.8|1300241616| 38.514| 143.260|  21.1|OFF THE EAST COAST OF HONSHU, JAPAN
210|MAP|5.3|1300240892| 38.162| 142.037|  19.1|NEAR THE EAST COAST OF HONSHU, JAPAN
211|MAP|5.0|1300238954| 37.718| 143.604|  38.3|OFF THE EAST COAST OF HONSHU, JAPAN
212|MAP|4.5|1300238380| 36.566| 141.114|  53.8|NEAR THE EAST COAST OF HONSHU, JAPAN
213|MAP|4.6|1300236053| 35.526| 141.145|  26.9|NEAR THE EAST COAST OF HONSHU, JAPAN
214|MAP|4.7|1300231385| 37.025| 140.314|  35.8|EASTERN HONSHU, JAPAN
215|MAP|6.1|1300227834| 40.330| 143.271|  19.4|OFF THE EAST COAST OF HONSHU, JAPAN
216|MAP|4.5|1300226635| 37.053| 142.004|  38.8|OFF THE EAST COAST OF HONSHU, JAPAN
217|MAP|4.8|1300226334| 37.518| 143.588|  22.2|OFF THE EAST COAST OF HONSHU, JAPAN
218|MAP|4.7|1300225881| 37.179| 142.112|   7.5|OFF THE EAST COAST OF HONSHU, JAPAN
219|MAP|4.6|1300225238| 39.728| 142.542|  29.8|NEAR THE EAST COAST OF HONSHU, JAPAN
220|MAP|4.6|1300224623| 40.177| 143.662|  16.1|OFF THE EAST COAST OF HONSHU, JAPAN
221|MAP|2.7|1300222443| 51.156|-175.868|  25.6|ANDREANOF ISLANDS, ALEUTIAN IS., ALASKA
222|MAP|5.1|1300221476| 37.707| 141.900|  37.9|NEAR THE EAST COAST OF HONSHU, JAPAN
223|MAP|6.2|1300221106| 35.300| 138.700|  10.0|EASTERN HONSHU, JAPAN
224|MAP|5.7|1300220876| 37.574| 142.226|  28.0|OFF THE EAST COAST OF HONSHU, JAPAN
225|MAP|4.5|1300219846| 36.717| 140.991|  35.0|NEAR THE EAST COAST OF HONSHU, JAPAN
226|MAP|4.6|1300218705| 38.925| 144.209|  25.2|OFF THE EAST COAST OF HONSHU, JAPAN
227|MAP|4.9|1300217590| 38.977| 142.631|  24.9|NEAR THE EAST COAST OF HONSHU, JAPAN
228|MAP|5.2|1300214779| 40.530| 142.689|  13.7|NEAR THE EAST COAST OF HONSHU, JAPAN
229|MAP|5.0|1300214627| 37.819| 145.118|  18.2|OFF THE EAST COAST OF HONSHU, JAPAN
230|MAP|5.2|1300212376| 37.145| 142.375|  22.3|OFF THE EAST COAST OF HONSHU, JAPAN
